stop_id,stop_id_stepp,stop_code,stop_name,stop_desc,stop_remarks,stop_lat,stop_lon,zone_shift,stop_url,location_type,parent_station,wheelchair_boarding,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality,municipality_fare_1,municipality_fare_2
171403,171403,171403,"EN 247 (X) Estr. Carne Assada",,,38.8668070547283,-9.37425554729998,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171404,171404,171404,"EN 247 (X) Estr. Carne Assada",,,38.8668054621667,-9.3741094507277,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171405,171405,171405,"EN 247 (Condomínio Casa Encarnada)",,,38.86145307280373,-9.37728057615459,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171406,171406,171406,"En 247 (Condomínio Casa Encarnada)",,,38.8613412156701,-9.37728116288781,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171407,171407,171407,"EN 247 339",,,38.8559002708644,-9.3800690677017,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171408,171408,171408,"EN 247 339",,,38.8562769955024,-9.37993646599352,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171409,171409,171409,"Estr da Aldeia 66",,,38.8436565315351,-9.40481755882502,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171410,171410,171410,"Estr da Aldeia 57A",,,38.8436321401969,-9.4047112762928,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171411,171411,171411,"Estr Aldeia (X) R do Barro - Chafariz",,,38.84203696748016,-9.4066955242306,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171412,171412,171412,"Estr Aldeia (X) R do Chafariz - Chaf",,,38.8419377384707,-9.40663861110806,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171413,171413,171413,"Av N Sr da Esperança (X) R Alto Moita",,,38.8352337665856,-9.41992820240557,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171414,171414,171414,"Av Nª Srª Esperança (Casa Condado)",,,38.8352302461863,-9.42013666033745,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171415,171415,171415,"Av Nª Srª da Esperança 5",,,38.8389750709757,-9.4250313565135,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171416,171416,171416,"Av Nª Srª da Esperança 5",,,38.8389343768358,-9.42521525546908,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171417,171417,171417,"Av Nª Srª da Esperança 7 (Capela)",,,38.841777225025,-9.4278563093394,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171418,171418,171418,"Largo Pedro Manuel Lourenço 29",,,38.8412726344541,-9.42802134901285,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171419,171419,171419,"Av Nª Srª da Esperança 48",,,38.8428615918383,-9.42869424819946,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171420,171420,171420,"Av Nª Srª da Esperança 43",,,38.84281209710908,-9.428811175748706,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171421,171421,171421,"Av Nª Srª da Esperança (X) Out Vista",,,38.8443438895047,-9.43130915053189,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171422,171422,171422,"Av N Srª da Esperança (X) R Out Vista",,,38.8442987948656,-9.43147192709148,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171423,171423,171423,"Av Nª Srª da Esperança 126",,,38.84601762377298,-9.435454923659565,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171424,171424,171424,"Av Nª Srª da Esperança 103",,,38.8458907278255,-9.43539750762284,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171425,171425,171425,"Av N Srª Esperança 182 B (Farmácia)",,,38.848022,-9.437651,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171427,171427,171427,"Av Nª Srª da Esperança 204",,,38.8492045970634,-9.43840225227177,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171428,171428,171428,"Av Nª Srª da Esperança 204",,,38.8491789484397,-9.4385786075145,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171429,171429,171429,"Av Nª Srª da Esperança 216",,,38.84953,-9.439666,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171430,171430,171430,"Av Nª Srª da Esperança 216",,,38.849474,-9.439219,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171431,171431,171431,"Av Nª Srª Esperança 203 (X) Estr Aguda",,,38.8486826978624,-9.44532059133053,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171432,171432,171432,"Av Nª Srª Esperança 203 (X) Estr Aguda",,,38.8486637966707,-9.44519720971584,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171433,171433,171433,"Av N Srª Esperança 288 (Regueira Cepos)",,,38.8468124018982,-9.44951875135303,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171434,171434,171434,"Av Nª Srª da Esperança 286",,,38.8467975659296,-9.44939570501447,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171435,171435,171435,"Av Nª Srª Esperança Cs Muro Pedra",,,38.8454583054408,-9.45402000099421,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171436,171436,171436,"Av Nª Srª Esperança (Cs Muro Pedra)",,,38.84534020751005,-9.45418395102024,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171437,171437,171437,"Av N Srª da Esperança (Jardim)",,,38.845068,-9.45582,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171438,171438,171438,"Av N Srª da Esperança (Jardim)",,,38.8449646532536,-9.45584591478109,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171439,171439,171439,"R Dr Ant Brandão Vasconcelos Km 236",,,38.8438131893054,-9.45916841737926,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171440,171440,171440,"R Dr Ant Brandão Vasconcelos Km 236",,,38.8438184699044,-9.45895493030548,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171441,171441,171441,"Parque de Campismo (Azenhas do Mar)",,,38.8412184461812,-9.45779077124291,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171443,171443,171443,"R Dr Ant Brandão Vasconcelois 31",,,38.84201536688635,-9.46093422936337,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171445,171445,171445,"R Dr Ant Brandão Vasc (Lgo P António)",,,38.8402224238962,-9.46040759794414,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171446,171446,171446,"R Dr Ant Brandão Vasc (Lgo P António)",,,38.8400423806161,-9.46033299900591,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171447,171447,171447,"Av Luís Aug Colares 108 (Lg Marcelino)",,,38.83855425196128,-9.46199177764356,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171448,171448,171448,"Av Luís Aug Colares 9 (Lg Marcelino)",,,38.838389,-9.461752,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171449,171449,171449,"Av Luís Augusto de Colares 74",,,38.8362411037087,-9.46531285531819,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171450,171450,171450,"Av Luís Augusto de Colares 74",,,38.8362375833094,-9.46524714119732,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171451,171451,171451,"Av Luís Aug Colares (Csl Três Marias)",,,38.8351861154661,-9.46604006923735,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171452,171452,171452,"Av Luís Aug Colares (Csl Três Marias)",,,38.8350375462323,-9.4660446792841,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171453,171453,171453,"Av Luís Aug Colares (X) R Alberto Tota",,,38.8333417195827,-9.46683584712446,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171454,171454,171454,"Av Luís Aug Colares (X) R Alberto Tota",,,38.8329804176465,-9.4669408723712,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171455,171455,171455,"Av Luís Augusto de Colares 16",,,38.8315169373527,-9.46761092171073,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171456,171456,171456,"Av Luís Augusto de Colares 16",,,38.8315123692155,-9.46754654869437,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171457,171457,171457,"Av Eugene Levy 142",,,38.8294255686924,-9.46864742785692,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171458,171458,171458,"Av Eugene Levy 142",,,38.8292199186981,-9.46867894381285,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171459,171459,171459,"Av Eugene Levy (Praia)",,,38.8257045904174,-9.46865178644657,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171460,171460,171460,"Av Eugene Levy 50",,,38.8258625054732,-9.46865237317979,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171461,171461,171461,"Praia Maçãs (Mercado)",,,38.8241512980312,-9.46703902445734,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171462,171462,171462,"Praia Maçãs (Mercado)",,,38.82411498851012,-9.46683350019157,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171463,171463,171463,"Av Eugene Levy 1 (VV Mira Mar)",,,38.82202238336636,-9.464998785406353,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171464,171464,171464,"Av Eugene Levy (VV Mira Mar)",,,38.82208329263021,-9.464905327185988,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171465,171465,171465,"Av Atlântico Frente 189",,,38.8182558026165,-9.46586103178561,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171466,171466,171466,"Av Atlantico (X) R Frederico Freitas",,,38.8182857679203,-9.46578668430448,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171467,171467,171467,"Av Atlântico 173",,,38.8166562421247,-9.46526700630784,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171468,171468,171468,"Av Atlântico 186",,,38.8165867142379,-9.46506843902171,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171469,171469,171469,"Av Atlântico 157 (Casal Alegria)",,,38.8158263918012,-9.46409312076867,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171470,171470,171470,"Av Atlântico 166 (Hot Miramonte)",,,38.8154474459589,-9.46354871615767,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171471,171471,171471,"Av Atlântico 133",,,38.8141688,-9.4619705,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171472,171472,171472,"Av Atlântico 156",,,38.8141834968701,-9.46182958781719,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171473,171473,171473,"Av Atlântico 133",,,38.8133518863469,-9.45989169180393,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171474,171474,171474,"Av Atlântico 126",,,38.8133535627276,-9.45989135652781,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171475,171475,171475,"Av Atlântico 89",,,38.8120357599109,-9.45724988356233,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171476,171476,171476,"Av Atlântico 94",,,38.8120187446475,-9.45713371038437,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171477,171477,171477,"Av Atlântico 70",,,38.8106438191608,-9.45539010688663,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171478,171478,171478,"Av Atlântico 70",,,38.8105944078416,-9.4552653003484,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171479,171479,171479,"Av Atlântico 55",,,38.8094436563551,-9.45400726050138,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171480,171480,171480,"Av Atlântico 50 (Vila Fresca)",,,38.8093730807304,-9.45390273816884,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171481,171481,171481,"Av Atlântico 33 (X) R Torre de Leão",,,38.8074966659769,-9.45185353048146,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171482,171482,171482,"Av Atlântico 32",,,38.8074801955372,-9.45175018161535,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171483,171483,171483,"Av Cel Linhares Lima 1 (Adega Colares)",,,38.8060700241476,-9.45026591420174,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171485,171485,171485,"Av Cel Linhares Lima (Adega Colares)",,,38.80451949336916,-9.449555701669608,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171486,171486,171486,"Av Cel Linhares Lima 3 (Adega Colares)",,,38.8046172307804,-9.44952763617039,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171489,171489,171489,"Av Atlântico 10",,,38.80644368446204,-9.450549809262156,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171491,171491,171491,"R Dr Ant Brandão de Vasc Ft N º 31",,,38.84212003529292,-9.460739304157109,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171493,171493,171493,"Av Nª Srª da Esperança 174",,,38.8474262924865,-9.43718084134161,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171496,171496,171496,"Casais Cabrela (Largo)",,,38.859861,-9.355354,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171497,171497,171497,"R dos Casais 227",,,38.8622984653361,-9.35611796120756,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171498,171498,171498,"R dos Casais 227",,,38.8622377021238,-9.35615105554461,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171499,171499,171499,"Av General Humberto Delgado 4",,,38.8655013637617,-9.35579515993595,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171500,171500,171500,"Av General Humberto Delgado 3",,,38.8655621368167,-9.35586202983243,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171501,171501,171501,"Av 19 Maio 8",,,38.867351,-9.354423,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171502,171502,171502,"Av 19 Maio 2 (Largo)",,,38.86717922306425,-9.354495887842235,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171503,171503,171503,"R 1º de Maio 4",,,38.8703084719569,-9.35430581740295,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171505,171505,171505,"R 1º de Maio 26",,,38.87163863716384,-9.354153999566789,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171506,171506,171506,"R 1º de Maio 55",,,38.87172808646001,-9.3542246427387,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171507,171507,171507,"R Luís de Camões 8",,,38.8731032051146,-9.35380150799478,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171508,171508,171508,"R Luís de Camões 13",,,38.873121,-9.353874,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171509,171509,171509,"R da Escola 2 (X) Tv 5 Outubro",,,38.874626,-9.35594,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171510,171510,171510,"R da Escola 9",,,38.87451,-9.355997,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171511,171511,171511,"Av 29 Agosto (Hipermercado)",,,38.8440419733524,-9.37670817598701,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171513,171513,171513,"Av 29 Agosto 60",,,38.8421313185245,-9.37598339281976,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171514,171514,171514,"Av 29 Agosto 60",,,38.8420985871926,-9.37584676779807,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171515,171515,171515,"Av 29 Agosto (Bombas)",,,38.8400165643543,-9.37373301945627,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171517,171517,171517,"Av Gen Humberto Delgado(x) R Infancia",,,38.8354661129415,-9.36951549723744,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171518,171518,171518,"Av General Humberto Delgado",,,38.8354405481368,-9.36938549391925,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171519,171519,171519,"Av General Humberto Delgado 62",,,38.8338006706908,-9.36967810615897,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171520,171520,171520,"Av General Humberto Delgado 52",,,38.8334077270702,-9.36975354328752,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171521,171521,171521,"Av General Humberto Delgado 1",,,38.8302825344726,-9.37059424817562,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171522,171522,171522,"Av General Humberto Delgado 1",,,38.8302996754646,-9.37049592845142,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171523,171523,171523,"EN 247 (X) Ral",,,38.8271733932197,-9.36864042654634,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171524,171524,171524,"EN 247 (X) Ral",,,38.8271594373509,-9.36855568550527,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171525,171525,171525,"EN 247 112",,,38.8237495534122,-9.36821177601814,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171526,171526,171526,"EN 247 112A",,,38.8236011937261,-9.3681707046926,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171527,171527,171527,"EN 247 (X) R Lugar do Mouro",,,38.8211773568764,-9.36823080293834,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171528,171528,171528,"EN 247 (X) R Lugar do Mouro",,,38.8212054781616,-9.36817120760679,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171529,171529,171529,"EN 247 4 (Alto do Chão Frio)",,,38.8178027247324,-9.36691514707332,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171530,171530,171530,"EN 247 (X) Cemitério de Chão Frio",,,38.8178342347965,-9.36684988439083,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171531,171531,171531,"R dos Bizos 10",,,38.8168320419479,-9.36646171599505,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171532,171532,171532,"R dos Bizos 9",,,38.816728,-9.366224,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171533,171533,171533,"Estr de Mafra (Supermercado)",,,38.8138261763379,-9.36391504481435,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171535,171535,171535,"Estr de Mafra Fte 42",,,38.8129473337904,-9.36495507135987,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171536,171536,171536,"Estr de Mafra 40",,,38.8126900512725,-9.36510250903666,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171537,171537,171537,"R Almeida Garrett 29",,,38.8125849002972,-9.3671296723187,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171538,171538,171538,"R Almeida Garrett 42",,,38.8124739714848,-9.36714233466849,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171539,171539,171539,"R Almeida Garrett 7",,,38.813408,-9.367867,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171540,171540,171540,"R Almeida Garrett 16",,,38.8133039926157,-9.36782937415422,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171541,171541,171541,"R Eça De Queirós 6",,,38.8125088633508,-9.36931880018984,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171542,171542,171542,"R Eça de Queirós 6 (Bº Lapa)",,,38.812548785651,-9.36924580490802,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171543,171543,171543,"Av Aviação Portuguesa (Cemitério)",,,38.8096610829234,-9.37515928409994,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171544,171544,171544,"Av Aviação Portuguesa (Quinta Boyalvo)",,,38.809630824253,-9.37498611398041,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171545,171545,171545,"Av 29 Agosto (Bombas)",,,38.839994687587,-9.37355096451938,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171547,171547,171547,"Av 29 Agosto 90",,,38.8447550218552,-9.37683943659067,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171549,171549,171549,"Casal Cambra (Escola)",,,38.79828171844211,-9.233992276713252,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171550,171550,171550,"Casal Cambra (Escola)",,,38.7983403168619,-9.23419310711324,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171551,171551,171551,"Casal Cambra (R Sta Marta 22)",,,38.79879940436225,-9.232977563515306,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171552,171552,171552,"Casal Cambra (R Sta Marta 22)",,,38.798873112537,-9.23258814029396,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171553,171553,171553,"Casal Cambra (Centro saúde)",,,38.80032041956745,-9.228424391401663,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171555,171555,171555,"Av Lisboa 80",,,38.80181943577754,-9.22841160558164,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171557,171557,171557,"Av Lisboa (Igreja)",,,38.8037602230906,-9.22830146737397,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171559,171559,171559,"Av Itália / R de Viseu",,,38.8054,-9.23226,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171561,171561,171561,"Av Itália / R de Porto Santo",,,38.804735,-9.236435,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171563,171563,171563,"S Helena (R R Sta) (X) R Luís Camões",,,38.80649895538906,-9.238187419250607,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171564,171564,171564,"S Helena (R R Sta) (X) R Luís Camões",,,38.8064602855593,-9.2383309174329,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171565,171565,171565,"Serra Helena (R Rainha Santa 13)",,,38.80876956444087,-9.237827081233265,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171566,171566,171566,"Serra Helena (R Rainha Santa 13)",,,38.8087316555902,-9.2378995846957,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171567,171567,171567,"R Gen Barn Ant Ferr(x)R Pf Egas Moniz",,,38.80985,-9.23968333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171568,171568,171568,"R Gen Barn Ant Ferr(x)R Pf Egas Moniz",,,38.8098666666667,-9.23978333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171569,171569,171569,"R Prof Egas Moniz",,,38.8112,-9.24175,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171571,171571,171571,"R Gen Barnabé (X) R Maj Sousa Bastos",,,38.808245,-9.23974,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171572,171572,171572,"R Gen Barnabé (X) R Maj Sousa Bastos",,,38.808269,-9.23953,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171573,171573,171573,"Dona Maria (X-Entr)",,,38.8066307734698,-9.24276645295322,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171574,171574,171574,"Dona Maria (X-Saída)",,,38.8064896222204,-9.24273979850113,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171575,171575,171575,"R Principal 104",,,38.812808948569,-9.24912856891751,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171576,171576,171576,"R Principal 106",,,38.81282604457556,-9.24944414757192,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171577,171577,171577,"R Principal 146",,,38.8133661774918,-9.25191823393106,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171578,171578,171578,"R Principal 121- Dona Maria",,,38.8130807736889,-9.25153853371739,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171579,171579,171579,"R Principal 157 (Dona Maria)",,,38.8146043103188,-9.25461092032492,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171580,171580,171580,"R Principal 157 (Dona Maria)",,,38.8145689386874,-9.25473698414862,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171581,171581,171581,"D Maria (Igreja)",,,38.8158982666209,-9.25459323450923,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171582,171582,171582,"D Maria (Igreja)",,,38.8157737953588,-9.25468535162508,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171583,171583,171583,"R Principal 276",,,38.8174058357254,-9.25343745388091,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
171584,171584,171584,"R Principal 189",,,38.8175227213651,-9.25372989848256,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
